entry_id,entry_type,subsystem,surface,trigger_or_path,handler_or_component,code_evidence,coverage_note,updated_at
TG-HANDLER-003,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'back'),back_to_main,portal_bot\bot.py:3828,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-004,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'charge'),show_tariffs,portal_bot\bot.py:3852,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-005,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'charge_stars'),show_tariffs_stars,portal_bot\bot.py:3882,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-006,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'charge_long'),show_long_tariffs,portal_bot\bot.py:3898,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-007,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'accept_tos'),accept_tos,portal_bot\bot.py:3918,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-008,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'status'),show_status,portal_bot\bot.py:3974,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-009,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'show_key'),show_key,portal_bot\bot.py:4049,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-010,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'copy_key'),copy_key_callback,portal_bot\bot.py:4168,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-011,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'show_qr'),show_qr_code,portal_bot\bot.py:4176,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-012,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'share_access'),share_family_access,portal_bot\bot.py:4203,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-013,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'panic_menu'),panic_menu,portal_bot\bot.py:4218,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-014,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'panic_execute'),panic_execute,portal_bot\bot.py:4261,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-015,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mtproto'),show_mtproto,portal_bot\bot.py:4315,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-016,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'instruction'),show_instruction,portal_bot\bot.py:4324,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-017,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'confused_help'),confused_help,portal_bot\bot.py:4347,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-018,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'settings'),show_settings,portal_bot\bot.py:4366,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-019,aiogram_handler,Telegram bots,Main Telegram bot,"router.callback_query(F.data.in_({'instr_ios', 'instr_android', 'instr_win', 'instr_mac'}))",instruction_platform,portal_bot\bot.py:4389,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-020,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'menu_bonuses'),menu_bonuses,portal_bot\bot.py:4440,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-021,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'menu_more'),menu_more,portal_bot\bot.py:4482,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-022,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'promo_help'),promo_help,portal_bot\bot.py:4520,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-023,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'gift_redeem_prompt'),gift_redeem_prompt,portal_bot\bot.py:4536,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-024,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'promo_activate_prompt'),promo_activate_prompt,portal_bot\bot.py:4552,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-025,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'review_start'),review_start,portal_bot\bot.py:4567,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-026,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'referral'),show_referral,portal_bot\bot.py:4600,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-027,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'wheel'),show_wheel,portal_bot\bot.py:4638,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-028,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'wheel_spin'),do_wheel_spin,portal_bot\bot.py:4703,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-029,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'achievements'),show_achievements,portal_bot\bot.py:4788,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-030,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'streak'),show_streak,portal_bot\bot.py:4831,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-031,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'buy_family_slot'),buy_family_slot,portal_bot\bot.py:4879,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-032,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'gift_cards'),show_gift_cards,portal_bot\bot.py:4956,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-033,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('buy_giftcard_')),buy_gift_card,portal_bot\bot.py:4992,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-034,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('redeem')),redeem_command,portal_bot\bot.py:5019,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-035,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('share')),share_traffic,portal_bot\bot.py:5059,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-036,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('review')),review_command,portal_bot\bot.py:5130,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-037,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('rate_')),rate_review,portal_bot\bot.py:5163,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-038,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'review_skip_text'),skip_review_text,portal_bot\bot.py:5186,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-039,aiogram_handler,Telegram bots,Main Telegram bot,router.message(),admin_broadcast_capture_any,portal_bot\bot.py:5207,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-040,aiogram_handler,Telegram bots,Main Telegram bot,router.message(F.text & ~F.text.startswith('/')),handle_text_input,portal_bot\bot.py:5252,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-041,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'network_status'),network_status,portal_bot\bot.py:5847,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-042,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'network_status_scan'),network_status_scan,portal_bot\bot.py:5890,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-043,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'support'),show_support,portal_bot\bot.py:5898,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-044,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('cabinet')),cabinet_command,portal_bot\bot.py:5925,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-045,aiogram_handler,Telegram bots,Main Telegram bot,router.message(Command('support')),support_command,portal_bot\bot.py:5944,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-046,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('faq_')),show_faq_answer,portal_bot\bot.py:5966,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-047,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'support_diagnose'),support_diagnose,portal_bot\bot.py:5985,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-048,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'ticket_new'),ticket_new,portal_bot\bot.py:6110,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-049,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'ticket_my'),ticket_my,portal_bot\bot.py:6158,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-050,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('ticket_view_')),ticket_view,portal_bot\bot.py:6200,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-051,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('ticket_reply_')),ticket_reply,portal_bot\bot.py:6206,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-052,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('ticket_close_')),ticket_close,portal_bot\bot.py:6241,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-053,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('ticket_reopen_')),ticket_reopen,portal_bot\bot.py:6276,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-054,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('ticket_claim_')),ticket_claim,portal_bot\bot.py:6305,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-055,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_tickets'),admin_tickets,portal_bot\bot.py:6329,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-056,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin'),show_admin_panel,portal_bot\bot.py:6370,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-057,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_manual_menu'),admin_manual_menu,portal_bot\bot.py:6427,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-058,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_manual_create_prompt'),admin_manual_create_prompt,portal_bot\bot.py:6447,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-059,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_manual_list'),admin_manual_list,portal_bot\bot.py:6464,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-060,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_search_prompt'),admin_search_prompt,portal_bot\bot.py:6494,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-061,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_promos'),admin_promos_menu,portal_bot\bot.py:6514,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-062,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_promo_create'),admin_promo_create,portal_bot\bot.py:6549,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-063,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_promo_delete_')),admin_promo_delete,portal_bot\bot.py:6568,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-064,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_reviews'),admin_reviews_menu,portal_bot\bot.py:6590,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-065,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_health'),admin_health_check,portal_bot\bot.py:6618,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-066,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_broadcast_menu'),admin_broadcast_menu,portal_bot\bot.py:6662,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-067,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_nodes'),admin_nodes,portal_bot\bot.py:6705,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-068,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_sync_free_pl'),admin_sync_free_pl,portal_bot\bot.py:6745,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-069,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_reviews_all')),admin_reviews_all,portal_bot\bot.py:6896,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-070,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_reviews_featured')),admin_reviews_featured,portal_bot\bot.py:6906,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-071,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_bcast_compose'),admin_bcast_compose,portal_bot\bot.py:6982,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-072,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_bcast_seg'),admin_bcast_seg,portal_bot\bot.py:7002,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-073,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_bcast_btn'),admin_bcast_btn,portal_bot\bot.py:7015,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-074,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_bcast_cancel'),admin_bcast_cancel,portal_bot\bot.py:7035,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-075,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_bcast_send'),admin_bcast_send,portal_bot\bot.py:7046,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-076,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_custom_msg'),admin_custom_msg_prompt,portal_bot\bot.py:7126,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-077,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_broadcast_links'),admin_broadcast_links,portal_bot\bot.py:7150,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-078,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('send_tpl_')),send_template_to_all,portal_bot\bot.py:7189,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-079,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_wheel'),admin_wheel_settings,portal_bot\bot.py:7233,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-080,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_live_updates'),admin_live_updates_menu,portal_bot\bot.py:7285,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-081,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_live_create'),admin_live_create_prompt,portal_bot\bot.py:7334,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-082,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_live_toggle_')),admin_live_toggle,portal_bot\bot.py:7351,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-083,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_start_links'),admin_start_links_menu,portal_bot\bot.py:7376,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-084,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_start_create'),admin_start_create_prompt,portal_bot\bot.py:7426,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-085,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_start_edit_')),admin_start_edit_prompt,portal_bot\bot.py:7446,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-086,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_start_toggle_')),admin_start_toggle,portal_bot\bot.py:7481,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-087,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_mass'),admin_mass_actions,portal_bot\bot.py:7509,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-088,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_addgb_active'),mass_addgb_prompt,portal_bot\bot.py:7567,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-089,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_extend_active'),mass_extend_prompt,portal_bot\bot.py:7575,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-090,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_remind_expiring'),mass_remind_expiring,portal_bot\bot.py:7595,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-091,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_remind_expiring_run'),mass_remind_expiring_run,portal_bot\bot.py:7623,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-092,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_normalize_plans'),mass_normalize_plans,portal_bot\bot.py:7672,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-093,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_normalize_plans_run'),mass_normalize_plans_run,portal_bot\bot.py:7708,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-094,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_promo_14'),mass_promo_14,portal_bot\bot.py:7744,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-095,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_promo_14_run'),mass_promo_14_run,portal_bot\bot.py:7772,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-096,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_sync_nodes'),mass_sync_nodes,portal_bot\bot.py:7855,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-097,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'mass_sync_nodes_run'),mass_sync_nodes_run,portal_bot\bot.py:7877,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-098,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'admin_sync'),admin_sync_callback,portal_bot\bot.py:7938,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-099,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('admin_users')),show_admin_users,portal_bot\bot.py:7979,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-100,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('wheel_preset_')),admin_wheel_set_preset,portal_bot\bot.py:8108,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-101,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'wheel_weights'),admin_wheel_set_weights_prompt,portal_bot\bot.py:8122,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-102,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('mass_extend_run_')),mass_extend_run,portal_bot\bot.py:8138,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-103,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data == 'wheel_cd'),admin_wheel_set_cooldown_prompt,portal_bot\bot.py:8193,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-104,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_user_')),admin_view_user,portal_bot\bot.py:8208,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-105,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_add_days_')),admin_add_days,portal_bot\bot.py:8217,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-106,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_add_gb_')),admin_add_gb,portal_bot\bot.py:8235,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-107,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_sub_gb_')),admin_sub_gb,portal_bot\bot.py:8256,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-108,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_toggle_')),admin_toggle_user,portal_bot\bot.py:8276,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-109,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_sync_nodes_')),admin_sync_user_nodes,portal_bot\bot.py:8308,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-110,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_send_link_')),admin_send_user_link,portal_bot\bot.py:8349,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-111,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_regen_token_')),admin_regen_token,portal_bot\bot.py:8376,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
TG-HANDLER-112,aiogram_handler,Telegram bots,Main Telegram bot,router.callback_query(F.data.startswith('adm_msg_user_')),admin_message_user_prompt,portal_bot\bot.py:8398,Detailed story coverage lives in pokrov-telegram-bot-user-stories.xlsx and this handler inventory.,2026-06-27
